gene_id,sf1,sf2,sf3,sl1,sl2,sl3
PEQU_26464,253,335,290,1142,1007,814
PEQU_14824,794,886,686,723,834,774
PEQU_26468,184,308,237,340,361,309
PEQU_26469,872,857,487,290,406,281
PEQU_39608,7,4,4,7,11,9
PEQU_39609,19,19,10,69,39,46
PEQU_39606,1058,1556,1071,747,756,650
PEQU_39607,550,1227,898,1694,1926,1641
PEQU_39604,87,88,62,303,417,314
PEQU_39605,39,61,87,16,22,21
PEQU_39602,183,460,287,54,49,35
PEQU_39603,1754,2418,2409,3396,3630,2754
PEQU_39600,0,55,2,0,0,6
PEQU_39601,46,325,131,216,109,221
PEQU_31478,0,0,0,0,0,1
PEQU_31477,576,733,505,2100,2202,1902
PEQU_37730,15,61,21,75,117,35
PEQU_37731,63,254,75,815,1109,784
PEQU_37732,0,0,0,0,0,0
PEQU_37736,12,10,11,0,0,13
PEQU_32925,971,988,803,581,556,496
PEQU_37738,8,13,6,42,35,34
PEQU_32928,0,0,0,0,0,0
PEQU_32929,0,0,0,0,0,0
PEQU_34182,74,50,75,94,72,70
PEQU_34183,8,0,0,0,8,0
PEQU_34180,39,288,206,32,31,31
PEQU_09000,2046,3936,4154,2681,3062,2490
PEQU_09007,274,982,195,0,3,0
PEQU_34187,0,0,0,0,0,0
PEQU_09005,8,2,3,9,4,7
PEQU_34185,143,146,130,258,244,234
PEQU_28433,0,0,0,0,0,0
PEQU_28431,4334,4729,3153,5393,5470,4732
PEQU_28430,605,967,932,1254,1540,1259
PEQU_28437,0,0,0,0,0,0
PEQU_28434,278,359,279,325,384,444
PEQU_17039,59,51,10,23,27,18
PEQU_41055,0,0,0,0,0,0
PEQU_41057,0,1,0,0,0,0
PEQU_41050,0,0,0,2,0,1
PEQU_41052,0,0,2,4,2,11
PEQU_41053,0,0,0,0,2,0
PEQU_17031,66,123,106,68,64,53
PEQU_17033,4001,4023,3129,2324,2279,2258
PEQU_17032,616,650,405,809,819,681
PEQU_17035,216,349,247,1041,1225,804
PEQU_41059,15,32,25,9,6,8
PEQU_17037,669,1474,976,1280,1341,1232
PEQU_19037,1888,2255,1593,504,615,493
PEQU_19036,9,35,36,0,3,8
PEQU_19035,249,315,231,193,224,239
PEQU_19034,0,16,20,0,6,0
PEQU_19033,0,0,0,0,0,0
PEQU_19032,0,0,33,8,0,7
PEQU_04395,1582,4880,1394,60,114,84
PEQU_04396,66,188,31,1,0,0
PEQU_19038,329,454,245,645,548,469
PEQU_04397,8,19,7,0,0,4
PEQU_31298,1854,2159,1282,892,1033,824
PEQU_04392,27,20,16,0,0,7
PEQU_31291,0,0,0,0,0,0
PEQU_31290,551,637,475,567,556,494
PEQU_31292,0,0,0,0,0,0
PEQU_31294,0,0,0,0,0,0
PEQU_31297,46,118,39,70,91,72
PEQU_31296,862,1438,753,1184,1180,987
PEQU_08660,288,208,126,553,709,587
PEQU_08662,796,1158,1008,4559,5184,4625
PEQU_08663,173,50,31,0,0,0
PEQU_08664,4013,1884,482,148,154,124
PEQU_08665,179,32,9,0,0,0
PEQU_08668,266,65,59,108,98,99
PEQU_08669,106,184,119,281,315,314
PEQU_38828,96,115,67,78,104,64
PEQU_04170,531,875,595,625,554,600
PEQU_04171,0,0,0,0,0,0
PEQU_04172,547,671,527,326,454,386
PEQU_04175,0,0,0,0,0,0
PEQU_04176,11,19,2,6,2,1
PEQU_04177,4305,5702,4683,5436,6663,5444
PEQU_04178,0,0,0,0,0,0
PEQU_04179,1384,1618,1620,1389,1402,1262
PEQU_36612,22,9,3,4,17,5
PEQU_36613,232,274,189,257,169,163
PEQU_41397,250,309,154,175,286,135
PEQU_31644,363,375,377,781,869,765
PEQU_41394,28,22,12,7,2,4
PEQU_36129,2784,2471,2125,3379,3554,3120
PEQU_36126,0,0,0,0,0,0
PEQU_36127,0,0,0,0,0,0
PEQU_36124,0,0,0,0,0,2
PEQU_36125,0,0,0,0,0,9
PEQU_36122,0,0,0,0,0,0
PEQU_36123,0,85,65,0,0,0
PEQU_36121,0,0,0,0,0,0
PEQU_40019,95,143,136,235,228,185
PEQU_40018,31,56,25,19,32,37
PEQU_40016,418,393,269,270,299,248
PEQU_40015,3,2,0,1,0,0
PEQU_40014,0,0,4,167,245,148
PEQU_40013,1594,2409,1731,2285,2207,1892
PEQU_40012,200,243,128,170,112,152
PEQU_40011,0,0,0,0,0,0
PEQU_40010,48,33,39,17768,21676,18431
PEQU_02436,893,1256,972,1919,1970,1797
PEQU_02435,174,710,130,0,0,0
PEQU_02434,9,24,24,5,4,0
PEQU_02433,1712,1807,1375,548,476,500
PEQU_02432,0,0,0,0,0,0
PEQU_02431,1323,1186,592,619,597,430
PEQU_02430,118,70,35,0,0,4
PEQU_02439,27,64,42,82,49,93
PEQU_37297,0,4,12,0,8,0
PEQU_37295,114,84,103,220,207,170
PEQU_37294,0,0,0,0,0,0
PEQU_37293,58,36,19,239,303,249
PEQU_37292,48,57,107,137,141,144
PEQU_37291,8,0,4,0,0,2
PEQU_37290,0,0,0,0,0,0
PEQU_15398,49,244,69,48,31,30
PEQU_26168,215,266,153,234,234,212
PEQU_41836,0,0,0,0,0,0
PEQU_41834,0,0,0,0,0,0
PEQU_41835,264,171,126,60,81,52
PEQU_41832,69,78,56,263,272,237
PEQU_41830,3,1,0,2,3,0
PEQU_41831,2,4,0,0,0,1
PEQU_41838,0,0,0,0,0,0
PEQU_41839,729,1155,688,460,434,378
PEQU_26163,8,12,40,60,20,26
PEQU_15393,354,568,355,634,682,586
PEQU_26161,706,970,763,1011,1430,1032
PEQU_26167,828,1483,1276,2311,2597,2385
PEQU_26165,0,0,0,0,1,0
PEQU_04992,0,0,0,0,0,0
PEQU_31277,539,792,544,1634,1722,1239
PEQU_04990,554,698,646,2163,2141,1912
PEQU_04991,255,409,287,382,437,347
PEQU_04997,27847,44948,32994,79022,107417,76555
PEQU_04995,446,144,95,631,841,451
PEQU_04998,284,306,362,257,269,315
PEQU_04999,1932,3011,2296,2601,2867,2342
PEQU_01317,1141,1395,955,1044,1109,876
PEQU_01316,1734,1542,814,1347,1314,936
PEQU_01315,0,0,0,0,0,0
PEQU_01314,0,0,0,0,0,0
PEQU_01313,408,503,485,1022,972,752
PEQU_01312,2409,3295,2430,3584,3403,3073
PEQU_01319,11,37,39,74,52,54
PEQU_01318,1881,2861,1614,11203,11479,9964
PEQU_18512,4,0,3,8,11,4
PEQU_38216,38,47,38,766,897,735
PEQU_38217,0,0,0,0,0,0
PEQU_38214,0,0,0,0,0,5
PEQU_38215,5872,6953,4336,3685,3873,3232
PEQU_38213,332,499,483,3964,3833,3649
PEQU_38219,5,8,3,3,0,3
PEQU_29423,1633,2766,1759,437,610,609
PEQU_29422,0,0,0,0,0,0
PEQU_06840,177,187,226,166,148,151
PEQU_06841,925,1513,772,1982,2114,1759
PEQU_06846,4,2,0,2,0,1
PEQU_29426,0,3,0,0,0,0
PEQU_06844,0,0,4,0,0,0
PEQU_29424,38,52,28,3,3,4
PEQU_06848,561,537,410,1640,1613,1312
PEQU_29428,83,277,140,30,56,50
PEQU_18029,0,0,0,0,0,0
PEQU_18028,0,0,0,0,0,0
PEQU_18027,45773,42492,17269,9,0,0
PEQU_18025,3,3,0,0,0,0
PEQU_18024,0,0,0,0,0,0
PEQU_18023,1,3,2,3,0,0
PEQU_18022,31,48,57,29,108,108
PEQU_18021,284,357,310,598,550,512
PEQU_18020,20,27,31,123,54,114
PEQU_19990,0,0,0,0,0,0
PEQU_19991,149,198,370,528,606,615
PEQU_19992,4,0,0,0,0,0
PEQU_19993,40,62,21,16,20,15
PEQU_19994,958,1758,587,418,872,324
PEQU_19995,301,663,337,475,531,428
PEQU_19996,4,4,8,3,4,2
PEQU_19997,13,34,18,14,7,0
PEQU_19998,1182,1591,907,275,331,377
PEQU_19999,12,12,10,6,0,5
PEQU_01271,3196,5706,3788,3374,3516,3278
PEQU_05185,159,238,201,103,111,100
PEQU_01865,276,429,356,0,3,2
PEQU_01864,0,0,0,0,0,0
PEQU_01867,25,29,22,5,9,7
PEQU_01866,0,0,0,0,0,0
PEQU_01861,5020,5421,3115,3,0,0
PEQU_00352,0,4,8,0,0,0
PEQU_01863,326,447,308,363,358,291
PEQU_01862,392,430,240,196,198,212
PEQU_21752,360,626,352,324,431,352
PEQU_01869,0,0,0,0,0,0
PEQU_01868,123,228,204,86,135,110
PEQU_00198,14,30,11,24,26,30
PEQU_00199,2,6,5,0,0,0
PEQU_00196,1989,2435,2380,3235,3565,2944
PEQU_00197,742,1142,884,382,405,284
PEQU_00194,0,0,0,0,5,0
PEQU_00195,26,33,26,249,161,146
PEQU_00192,19519,18878,17055,18818,18371,17634
PEQU_00193,0,0,0,0,0,0
PEQU_00191,0,0,0,0,0,0
PEQU_05360,2,9,0,0,0,0
PEQU_40951,203,171,172,312,309,276
PEQU_21758,959,1411,1400,1920,2125,1896
PEQU_08165,6,14,0,18,6,14
PEQU_29321,4496,6003,4059,6626,7279,6107
PEQU_05189,18,40,42,22,0,14
PEQU_06941,53,57,124,55,69,64
PEQU_29323,0,0,0,0,0,0
PEQU_22379,0,0,0,0,0,0
PEQU_22374,1,8,0,6,7,13
PEQU_22372,4,7,15,28,23,19
PEQU_22373,724,999,1013,1038,1077,911
PEQU_22370,501,856,654,560,715,636
PEQU_22371,602,751,508,1641,1840,1387
PEQU_19378,453,536,427,631,592,543
PEQU_19379,0,0,0,0,0,0
PEQU_26299,207,267,176,297,276,277
PEQU_19376,49,91,89,36,33,41
PEQU_06944,0,0,0,0,0,0
PEQU_19370,7,22,8,15,26,17
PEQU_19371,98,136,186,102,60,102
PEQU_15029,0,9,0,8,12,12
PEQU_07085,4,22,16,3,3,6
PEQU_07084,1471,6982,2799,905,1234,880
PEQU_07087,71,121,88,131,155,156
PEQU_07086,1132,1134,828,993,918,743
PEQU_07081,592,843,550,938,1058,854
PEQU_07080,39,31,31,70,91,59
PEQU_07083,0,0,0,0,0,0
PEQU_07082,112,254,178,7634,8731,6902
PEQU_07089,2589,3720,2590,4148,4253,3337
PEQU_07088,0,0,0,0,0,0
PEQU_26295,78,119,151,120,202,164
PEQU_26294,1702,2204,1755,2547,2582,2309
PEQU_26297,2,4,2,0,0,2
PEQU_16987,0,6,10,39,30,10
PEQU_00738,3466,5219,3640,6776,7487,6355
PEQU_26296,0,0,0,3,2,4
PEQU_00732,0,0,0,0,0,0
PEQU_15020,0,20,17,17,29,54
PEQU_00730,0,0,0,0,0,0
PEQU_00731,113,170,185,505,404,349
PEQU_00736,349,1055,491,319,269,225
PEQU_00734,0,0,0,0,0,0
PEQU_00735,88,145,122,233,224,195
PEQU_08509,7318,9841,8647,1359,1540,1251
PEQU_08508,8,18,0,0,5,0
PEQU_15022,0,21,12,0,4,0
PEQU_07339,316,628,385,77,133,65
PEQU_07337,1,12,0,64,41,39
PEQU_07336,602,938,737,1211,1145,1101
PEQU_07335,0,0,0,0,0,0
PEQU_07334,259,1202,251,82,285,121
PEQU_08505,163,165,127,631,779,566
PEQU_07332,0,0,0,0,0,0
PEQU_07331,120,154,150,219,301,189
PEQU_07330,352,495,301,401,375,401
PEQU_03429,0,0,0,0,0,0
PEQU_03428,0,0,0,0,0,0
PEQU_03427,0,12,0,15,18,27
PEQU_03426,60,163,146,216,162,166
PEQU_03425,0,6,0,30,24,29
PEQU_03424,253,341,242,2679,2837,2630
PEQU_03423,3,7,7,8,2,10
PEQU_03421,286,618,414,759,722,712
PEQU_03420,1713,1964,1043,558,636,645
PEQU_05458,31702,49595,36128,38987,44828,43227
PEQU_37568,508,1421,685,693,883,692
PEQU_23964,0,5,0,0,0,0
PEQU_23965,4,0,0,4,0,2
PEQU_23966,2796,5749,2873,3742,3394,3907
PEQU_23960,182,246,308,814,757,729
PEQU_06069,1135,1313,954,1043,1128,1082
PEQU_23962,1334,2045,1690,1443,1504,1361
PEQU_23963,70,275,117,5,15,8
PEQU_06064,77,109,130,14,14,37
PEQU_06065,1268,1216,919,412,411,348
PEQU_06066,177,185,220,402,404,318
PEQU_06067,1083,1714,1136,1406,1799,1634
PEQU_06060,133,146,90,335,286,264
PEQU_06061,4,35,3,0,0,0
PEQU_06062,0,0,7,0,0,0
PEQU_06063,0,0,0,0,0,0
PEQU_40440,18,0,0,0,0,0
PEQU_02778,46,52,43,68,54,40
PEQU_02779,0,0,0,0,1,0
PEQU_02774,0,0,0,0,0,0
PEQU_02775,231,323,169,910,973,975
PEQU_02776,559,755,509,161392,179209,151842
PEQU_02770,2133,4105,2373,1118,1058,964
PEQU_37563,0,0,0,0,0,0
PEQU_02772,0,0,4,13,29,29
PEQU_02773,94,65,63,28,44,25
PEQU_10030,1147,1844,1365,2180,1926,1881
PEQU_10031,39,4,14,4,10,8
PEQU_10032,631,882,674,1146,981,902
PEQU_05453,39,20,4,0,0,0
PEQU_10034,3329,3427,2147,5632,5844,5050
PEQU_10035,69,110,50,114,132,102
PEQU_10037,36,103,37,78,44,52
PEQU_10038,651,499,143,85,64,35
PEQU_05454,0,0,0,0,0,0
PEQU_40445,129,187,137,83,53,125
PEQU_14900,40,184,42,0,0,6
PEQU_14903,24701,28992,29307,1667,2285,1723
PEQU_14904,858,1638,895,9900,10794,8185
PEQU_37567,0,0,0,0,0,0
PEQU_14908,2121,2975,2100,2781,2886,2548
PEQU_40447,39,46,30,125,125,107
PEQU_20266,4,22,3,1,3,3
PEQU_20267,11,7,6,1,0,1
PEQU_20264,0,0,0,0,0,0
PEQU_20265,463,1137,499,134,199,100
PEQU_20262,1716,2396,1305,1651,2576,1529
PEQU_20263,181,298,266,432,406,289
PEQU_20260,347,744,380,368,400,290
PEQU_20261,0,0,0,0,0,0
PEQU_20268,10,30,23,15,25,19
PEQU_20269,27,42,25,25,31,8
PEQU_12689,2666,2821,1770,1270,1054,1191
PEQU_12680,184,320,201,240,315,424
PEQU_12683,3,13,2,22,13,5
PEQU_12685,0,5,0,0,0,11
PEQU_12684,92,159,308,193,282,248
PEQU_12687,0,0,0,0,0,0
PEQU_12686,1095,1296,1123,16,106,131
PEQU_11341,2,6,4,27,17,15
PEQU_11340,619,708,400,5486,4767,4533
PEQU_11343,0,0,0,0,0,0
PEQU_11342,22,13,18,185,127,117
PEQU_11345,4431,3171,2434,6363,7049,5499
PEQU_11344,120,283,140,842,888,849
PEQU_11347,0,1,0,6,9,2
PEQU_11346,1736,2569,2256,3236,3335,3042
PEQU_11349,4619,8707,6534,5732,5811,4695
PEQU_11348,0,0,0,0,0,0
PEQU_12533,0,0,0,0,0,0
PEQU_12532,483,778,405,159,283,161
PEQU_12531,440,778,648,567,630,699
PEQU_12530,6099,9584,4254,847,832,766
PEQU_12537,1167,958,698,784,717,532
PEQU_12536,397,478,346,465,487,403
PEQU_12535,2868,4610,3013,7274,7652,6449
PEQU_12534,1,3,0,6,2,0
PEQU_07852,845,1509,1644,1386,1584,1404
PEQU_07853,3,9,0,3,4,2
PEQU_12539,3864,5666,3888,2098,2145,1709
PEQU_07851,0,0,0,0,0,0
PEQU_07856,4,4,6,4,2,2
PEQU_07857,1728,1770,1443,2198,1733,1555
PEQU_42044,174,259,170,326,368,270
PEQU_07855,284,180,240,148,87,110
PEQU_14276,1072,2559,1843,1967,2215,2037
PEQU_14277,0,0,0,0,0,0
PEQU_14274,5,8,14,0,0,0
PEQU_14275,0,0,0,0,0,0
PEQU_14272,462,490,376,308,197,183
PEQU_14273,1132,2033,2044,2772,3521,2934
PEQU_14270,1942,3782,3134,5448,6222,5073
PEQU_14271,14,0,0,3,0,0
PEQU_14279,17,24,4,4,4,0
PEQU_16696,0,0,0,0,0,0
PEQU_16697,535,1051,933,928,1234,935
PEQU_16694,16,6,12,0,0,3
PEQU_16695,0,0,0,0,0,0
PEQU_16693,0,0,0,0,0,0
PEQU_16690,13,13,19,75,92,55
PEQU_16691,910,1143,1044,1636,1767,1455
PEQU_16698,188,373,279,237,335,231
PEQU_16699,0,0,0,0,0,0
PEQU_16528,134,113,72,80,68,76
PEQU_16529,30,64,12,32,52,32
PEQU_23103,0,0,0,0,0,0
PEQU_23100,0,0,0,0,0,0
PEQU_23101,258,311,139,369,258,288
PEQU_16520,951,1166,810,2037,1704,1594
PEQU_16521,3299,8834,2701,606,972,729
PEQU_16522,737,2088,1120,1490,1878,1454
PEQU_16523,153,621,142,85,74,64
PEQU_16524,840,1058,651,1033,1067,960
PEQU_16525,354,583,327,643,556,478
PEQU_16526,7,28,8,23,18,10
PEQU_23109,871,1131,996,171,247,184
PEQU_10598,1270,2447,1498,1609,1867,1493
PEQU_10596,2122,2907,1555,960,1001,1059
PEQU_10595,23,26,18,35,23,11
PEQU_10594,0,0,12,0,0,0
PEQU_10593,538,748,512,826,924,795
PEQU_10592,0,0,0,8,7,0
PEQU_10591,0,0,0,4,0,0
PEQU_10590,390,563,346,719,753,587
PEQU_42273,1371,913,902,668,769,804
PEQU_32351,424,1037,353,204,290,288
PEQU_32350,924,1195,709,1069,1146,1137
PEQU_25627,2246,3270,2412,1802,1697,1626
PEQU_32352,301,381,343,355,310,298
PEQU_25623,0,0,0,0,0,0
PEQU_32356,45,65,27,77,48,45
PEQU_32358,33,39,25,44,39,52
PEQU_32689,0,2,5,0,0,0
PEQU_32680,0,0,0,0,0,0
PEQU_32687,77,163,58,120,141,165
PEQU_32685,1153,2532,1142,631,732,560
PEQU_09902,233,130,148,246,167,270
PEQU_09903,1400,2388,1401,961,1129,968
PEQU_09901,67,74,34,105,84,132
PEQU_09906,0,0,0,0,0,0
PEQU_09907,2967,5877,5361,4196,4227,3775
PEQU_09904,0,0,0,0,0,0
PEQU_09905,899,1281,1005,1606,1437,1366
PEQU_09908,843,999,965,1313,1565,1425
PEQU_09909,4,4,1,2,7,12
PEQU_24579,0,0,0,0,0,0
PEQU_24573,574,663,594,354,487,443
PEQU_24570,2159,4108,3132,5445,5759,4545
PEQU_24571,0,0,0,0,0,0
PEQU_24576,0,0,0,0,0,0
PEQU_24574,156,116,74,59,72,89
PEQU_24575,1019,1330,954,861,934,777
PEQU_33086,68,151,112,117,122,156
PEQU_33087,2,0,0,0,0,0
PEQU_33084,8,20,9,57,73,22
PEQU_33082,1277,1321,3289,0,0,0
PEQU_33083,1,9,7,0,0,0
PEQU_33080,0,0,0,0,0,0
PEQU_38053,49,28,33,13,27,33
PEQU_30263,0,0,0,0,0,0
PEQU_30262,0,0,0,0,0,0
PEQU_30261,5,3,0,0,0,0
PEQU_30260,2391,2520,1630,0,0,0
PEQU_38058,18,32,2,0,20,0
PEQU_30266,0,0,4,0,0,0
PEQU_30265,0,0,0,0,0,0
PEQU_30264,0,0,0,0,0,0
PEQU_32457,418,638,374,2454,2317,2179
PEQU_33550,106,136,139,152,185,160
PEQU_33551,0,0,0,0,0,0
PEQU_33552,794,965,552,1088,1195,1070
PEQU_33553,1086,1685,847,1710,1382,1225
PEQU_33554,0,0,0,0,0,0
PEQU_33555,37,257,102,95,83,67
PEQU_33556,20,80,81,187,255,178
PEQU_33557,0,2,0,2,0,0
PEQU_29621,313,462,266,385,366,356
PEQU_22602,0,0,0,0,0,0
PEQU_29622,0,0,0,0,0,0
PEQU_30198,376,502,264,507,431,341
PEQU_29627,0,0,0,0,0,0
PEQU_30195,0,0,0,0,0,0
PEQU_29628,422,569,427,1051,1087,1069
PEQU_30197,138,305,257,23,11,19
PEQU_30196,154,185,201,10,8,7
PEQU_30190,0,0,0,0,0,0
PEQU_30192,474,738,502,709,655,749
PEQU_36691,295,395,254,366,296,213
PEQU_36694,6,0,0,0,3,0
PEQU_18228,296,254,182,5977,6941,5196
PEQU_36696,0,0,0,4,26,12
PEQU_36698,0,0,0,0,0,0
PEQU_36699,843,1033,646,1186,1333,1141
PEQU_18227,895,1522,1514,3099,3271,2637
PEQU_18221,2380,3636,2375,5239,5351,4730
PEQU_18220,1061,1624,1315,1143,1189,1045
PEQU_18223,107,159,74,64,52,33
PEQU_18222,92,150,87,225,273,276
PEQU_29993,47,85,62,162,201,124
PEQU_29992,0,0,0,0,0,0
PEQU_29991,0,0,0,0,0,0
PEQU_29990,0,0,0,0,0,0
PEQU_29996,1778,3017,2273,2298,2571,2148
PEQU_29995,1329,2181,910,12130,12880,9442
PEQU_29994,120,91,92,7,4,6
PEQU_18597,3508,4027,2704,3467,3558,2898
PEQU_18596,0,0,0,0,0,0
PEQU_18595,1735,2210,2100,2669,2583,2320
PEQU_18594,2968,6431,3589,3367,3162,3001
PEQU_18593,0,1,2,3,1,0
PEQU_18592,227,241,155,253,235,225
PEQU_18591,1353,1780,1529,3663,4174,3401
PEQU_18590,177,214,154,511,601,554
PEQU_18599,8,13,3,13,35,16
PEQU_18598,747,1040,586,1231,1732,1186
PEQU_05108,0,0,0,0,2,0
PEQU_05109,0,0,0,0,0,0
PEQU_05107,415,382,259,199,245,230
PEQU_05104,0,0,0,0,0,0
PEQU_05102,385,474,164,1176,1597,1123
PEQU_05103,1442,2475,1412,894,837,816
PEQU_05101,1269,1626,1241,1052,1121,897
PEQU_34029,0,0,0,0,0,0
PEQU_34028,465,918,651,1020,1060,968
PEQU_39019,70,60,127,21,20,0
PEQU_39018,95,64,65,151,155,80
PEQU_34021,0,0,0,0,0,0
PEQU_39016,539,542,336,2244,2204,1799
PEQU_39015,45,64,63,30,42,34
PEQU_39014,0,0,0,0,0,0
PEQU_39013,0,0,0,0,1,0
PEQU_39011,8,5,5,0,0,0
PEQU_39010,4,4,7,4,3,0
PEQU_19172,3354,4767,3377,14636,15938,14331
PEQU_19173,31,37,31,110,108,99
PEQU_19170,1205,1449,909,704,1037,851
PEQU_19174,3,10,16,84,63,77
PEQU_03116,0,0,0,0,0,0
PEQU_19178,0,0,0,0,0,0
PEQU_19179,2,0,1,0,0,2
PEQU_04323,394,461,325,444,483,357
PEQU_03114,682,1323,910,233,267,284
PEQU_04325,456,1261,882,458,449,402
PEQU_03112,38,35,27,53,23,45
PEQU_04326,467,778,438,372,284,261
PEQU_40198,0,0,0,4,6,0
PEQU_40199,1,8,7,7,7,5
PEQU_40192,7,2,5,0,2,2
PEQU_40193,9,30,24,34,35,11
PEQU_40190,164,338,295,332,386,245
PEQU_40191,0,0,0,0,0,0
PEQU_40196,373,468,225,542,553,465
PEQU_40197,998,1520,1198,1399,1357,1359
PEQU_40194,0,0,0,0,0,0
PEQU_40195,1076,1937,1251,49,28,167
PEQU_35648,426,743,485,3299,3748,3328
PEQU_35649,0,0,0,0,0,0
PEQU_35647,550,813,495,464,457,434
PEQU_35642,0,0,0,0,0,0
PEQU_35640,607,948,771,1852,1662,1542
PEQU_35641,0,0,0,0,0,0
PEQU_01196,2062,3459,2209,465,323,323
PEQU_03629,10,19,28,13,2,11
PEQU_03628,1,0,1,0,0,0
PEQU_03625,0,0,0,0,0,0
PEQU_03627,454,847,521,599,475,418
PEQU_03621,1442,1815,1078,2025,2105,1833
PEQU_03620,1416,1975,1618,1787,2129,1716
PEQU_03623,110,171,115,1145,1079,1054
PEQU_03622,3,3,3,22,7,21
PEQU_41579,0,0,0,0,0,0
PEQU_41578,0,0,0,0,0,0
PEQU_41577,767,475,553,892,337,654
PEQU_41576,474,427,450,40,20,5
PEQU_41575,1564,1022,808,238,217,246
PEQU_41574,6362,7212,5083,13036,12870,11420
PEQU_41573,44,44,53,17,30,48
PEQU_41572,25,35,13,32,25,13
PEQU_41570,594,2091,1123,186,159,115
PEQU_40228,0,14,6,0,8,5
PEQU_40229,283,254,116,51,43,47
PEQU_40225,5,4,3,8,18,6
PEQU_40227,171,175,111,98,112,123
PEQU_40221,60,75,66,127,121,88
PEQU_40222,563,255,85,4667,3193,3230
PEQU_03197,3,1,1,2,3,0
PEQU_38837,0,4,22,13,0,2
PEQU_38834,49,29,37,52,28,41
PEQU_38835,57,115,61,55,61,43
PEQU_38832,839,369,444,112,178,76
PEQU_03192,10,15,34,0,2,0
PEQU_03191,19,13,20,0,2,5
PEQU_03190,0,0,0,0,0,0
PEQU_03199,51,64,55,12,12,31
PEQU_03198,357,810,918,1432,1723,1344
PEQU_27897,0,0,0,0,0,0
PEQU_17046,803,1470,1100,3552,4032,3575
PEQU_31122,0,0,0,0,0,0
PEQU_02573,246,105,8,8,16,0
PEQU_02570,2021,813,287,44,81,27
PEQU_02577,0,4,0,12,0,12
PEQU_02574,0,0,0,4,6,3
PEQU_02575,0,2,0,0,0,0
PEQU_02578,652,656,573,3517,2399,2524
PEQU_05928,0,0,0,0,0,0
PEQU_05920,388,421,361,123,81,123
PEQU_05924,168,286,138,95,99,133
PEQU_05925,147,209,136,581,644,555
PEQU_05926,69,133,104,569,679,617
PEQU_05927,716,1257,958,908,1153,1038
PEQU_06477,424,832,325,284,229,283
PEQU_06476,290,486,393,98,90,58
PEQU_06475,1121,1730,766,925,595,691
PEQU_06474,676,1335,757,2589,3447,1684
PEQU_06471,8,12,26,0,0,5
PEQU_06470,1688,2667,2367,1378,1324,1329
PEQU_06479,33,33,11,209,160,156
PEQU_06478,78,58,34,264,255,219
PEQU_20107,893,923,177,2898,1193,1653
PEQU_20106,100,67,54,231,232,251
PEQU_20105,22009,21641,16502,179675,186257,156954
PEQU_20104,1278,1791,1173,354,336,427
PEQU_20102,0,0,0,0,0,0
PEQU_20101,4,0,5,0,4,0
PEQU_20100,0,0,0,0,0,0
PEQU_18968,4,0,0,5,3,0
PEQU_18969,1673,2383,1892,1829,2203,1802
PEQU_18966,4659,4570,3086,3428,3438,3214
PEQU_18967,12,0,0,3,0,0
PEQU_18964,536,919,338,669,593,615
PEQU_18965,114,217,200,187,260,273
PEQU_18962,2265,3848,2417,2879,3455,2263
PEQU_18963,0,0,2,2,0,0
PEQU_18960,5,15,0,11,9,10
PEQU_18961,50,95,97,218,297,268
PEQU_01124,422,99,46,1296,1716,1311
PEQU_01125,48,34,18,71,86,28
PEQU_01126,0,0,0,0,0,3
PEQU_01127,0,0,0,3,6,0
PEQU_01120,272,288,156,2516,2588,2266
PEQU_01121,1618,2511,1577,1649,1604,1513
PEQU_01122,2,0,0,0,0,0
PEQU_01123,0,0,0,1,0,0
PEQU_01129,0,0,0,0,0,0
PEQU_23001,293,377,240,372,504,388
PEQU_23744,96,162,68,9476,10266,8386
PEQU_23745,2,3,0,206,175,119
PEQU_23746,2081,1886,1676,1620,1766,1584
PEQU_23747,0,0,0,2,0,2
PEQU_23740,81,110,124,61,80,80
PEQU_23741,79,92,40,112,150,127
PEQU_23742,12,50,12,0,0,112
PEQU_23743,1685,2608,1544,1856,1847,1467
PEQU_23748,191,240,163,367,318,331
PEQU_27454,0,0,10,0,0,2
PEQU_27455,1981,3999,2587,796,405,443
PEQU_27456,52,100,61,145,164,107
PEQU_27457,932,1021,813,2359,2498,2193
PEQU_27451,28,5,18,127,98,78
PEQU_27452,134,104,138,1670,2192,1569
PEQU_27453,210,711,598,352,275,292
PEQU_27458,69,89,53,87,113,102
PEQU_27459,5,20,4,17,11,13
PEQU_24476,0,0,0,0,0,0
PEQU_24478,3,0,4,0,0,0
PEQU_12313,8,8,8,12,9,12
PEQU_12312,6941,5644,6651,1915,2305,2074
PEQU_12311,8,41,19,80,66,53
PEQU_07279,19,3,3,23,16,12
PEQU_12317,3,0,0,0,0,0
PEQU_12316,5,0,0,12,0,7
PEQU_12315,583,607,394,624,750,720
PEQU_12314,0,0,0,0,0,0
PEQU_07272,945,796,636,2972,2222,2384
PEQU_07273,885,1586,958,559,779,629
PEQU_07270,1190,1930,1556,1446,1319,1244
PEQU_12318,668,1271,1214,2089,2313,1700
PEQU_07277,1301,3079,3070,3860,3973,3422
PEQU_07274,508,610,687,944,896,660
PEQU_07275,948,1048,944,2681,2967,2489
PEQU_11954,0,0,0,2,0,0
PEQU_11955,335,688,489,561,550,501
PEQU_11956,136,265,124,142,199,229
PEQU_11957,0,4,18,0,0,8
